label,tid,lat,lon,weekday,hour,loc
5,124,24,11,4,15,770
5,124,24,11,4,15,770
5,124,24,11,4,15,770
5,124,24,11,4,15,770
5,124,25,11,4,15,803
5,124,26,10,4,16,835
5,124,27,10,4,16,868
5,124,27,10,4,19,868
5,124,28,10,4,19,901
5,124,26,10,5,9,835
5,124,26,11,5,9,836
5,124,27,10,5,12,868
5,124,27,10,5,13,868
5,124,27,10,5,15,868
5,124,25,11,5,15,803
5,124,24,11,5,15,770
5,124,25,11,5,16,803
5,124,26,10,5,16,835
5,124,27,10,6,6,868
5,124,27,10,6,6,868
5,124,26,10,6,6,835
5,124,26,10,6,9,835
5,124,26,10,6,9,835
5,124,26,10,6,10,835
5,124,26,10,6,10,835
5,124,26,10,6,19,835
5,124,27,10,6,19,868
5,124,28,10,6,19,901
5,125,28,10,0,7,901
5,125,28,10,0,8,901
5,125,28,10,0,8,901
5,125,28,10,0,9,901
5,125,28,10,0,10,901
5,125,28,10,0,10,901
5,125,28,10,0,10,901
5,125,28,10,0,11,901
5,125,28,10,0,11,901
5,125,28,10,0,11,901
5,125,28,10,0,11,901
5,125,28,10,0,11,901
5,125,28,10,0,11,901
5,125,28,10,0,12,901
5,125,28,10,0,12,901
5,125,28,10,0,12,901
5,125,27,10,1,1,868
5,125,27,10,1,1,868
5,125,27,10,1,4,868
5,125,27,10,1,4,868
5,125,28,10,1,4,901
5,125,27,10,1,6,868
5,125,27,10,1,10,868
5,125,27,10,1,10,868
5,125,27,10,1,10,868
5,125,27,10,1,14,868
5,125,27,10,1,14,868
5,125,27,10,1,14,868
5,125,27,10,1,14,868
5,125,28,10,1,14,901
5,125,28,10,1,15,901
5,125,28,10,1,15,901
5,125,28,10,1,15,901
5,125,28,10,1,15,901
5,125,28,10,1,15,901
5,125,28,10,1,16,901
5,125,28,10,1,16,901
5,125,28,10,1,16,901
5,125,27,10,2,14,868
5,125,28,10,2,14,901
5,125,26,10,3,7,835
5,125,26,10,3,7,835
5,125,27,10,3,7,868
5,125,27,10,3,7,868
5,125,27,10,3,7,868
5,125,26,10,3,9,835
5,125,25,11,3,9,803
5,125,24,12,3,10,771
5,125,23,13,3,10,739
5,125,23,14,3,10,740
5,125,23,14,3,10,740
5,125,22,13,3,10,706
5,125,22,13,3,10,706
5,125,22,13,3,12,706
5,125,22,13,3,12,706
5,125,23,13,3,12,739
5,125,24,12,3,12,771
5,125,24,12,3,12,771
5,125,24,11,3,13,770
5,125,24,12,3,13,771
5,125,24,11,3,13,770
5,125,24,11,3,13,770
5,125,24,11,3,13,770
5,125,24,11,3,13,770
5,125,25,11,3,14,803
5,125,26,10,3,14,835
5,125,27,10,3,14,868
5,125,27,10,3,14,868
5,125,26,10,3,18,835
5,125,27,10,3,18,868
5,125,27,10,4,4,868
5,125,27,9,4,4,867
5,125,27,9,4,4,867
5,125,27,9,4,4,867
5,125,27,10,4,13,868
5,125,27,10,4,13,868
5,125,27,10,5,1,868
5,125,26,9,5,1,834
5,125,26,8,5,1,833
5,125,25,9,5,1,801
5,125,22,8,5,1,701
5,125,21,8,5,1,668
5,125,19,8,5,2,602
5,125,19,7,5,2,601
5,125,19,7,5,2,601
5,125,20,9,5,2,636
5,125,20,12,5,2,639
5,125,23,12,5,2,738
5,125,25,12,5,3,804
5,125,26,11,5,3,836
5,125,26,9,5,3,834
5,125,26,9,5,3,834
5,125,27,9,5,3,867
5,125,28,10,5,4,901
5,125,27,10,5,10,868
5,125,26,10,5,10,835
5,125,26,11,5,10,836
5,125,26,11,5,11,836
5,125,26,11,5,11,836
5,125,25,11,5,13,803
5,125,24,11,5,13,770
5,125,24,11,5,13,770
5,125,26,11,5,14,836
5,125,26,10,5,14,835
5,125,26,10,5,14,835
5,125,27,10,5,14,868
5,125,27,10,5,15,868
5,125,27,10,5,15,868
5,125,27,10,5,15,868
5,125,27,10,5,15,868
5,125,27,10,5,16,868
5,125,27,10,5,16,868
5,125,27,10,6,6,868
5,125,27,10,6,6,868
5,125,27,10,6,20,868
5,125,27,10,6,20,868
5,125,27,10,6,20,868
5,125,27,10,6,20,868
5,125,28,10,6,20,901
5,126,26,10,0,9,835
5,126,26,10,0,9,835
5,126,26,10,0,10,835
5,126,25,11,0,10,803
5,126,24,12,0,10,771
5,126,24,12,0,10,771
5,126,24,12,0,11,771
5,126,24,12,0,11,771
5,126,24,11,0,11,770
5,126,24,11,0,11,770
5,126,24,11,0,11,770
5,126,25,11,0,11,803
5,126,26,10,0,12,835
5,126,27,10,0,12,868
5,126,27,10,0,12,868
5,126,27,10,0,21,868
5,126,28,10,0,22,901
5,126,28,10,0,22,901
5,126,28,10,0,23,901
5,126,28,10,1,0,901
5,126,28,10,1,0,901
5,126,28,10,1,0,901
5,126,28,10,1,0,901
5,126,28,10,1,0,901
5,126,28,10,1,0,901
5,126,28,10,1,1,901
5,126,28,10,1,1,901
5,126,28,10,1,1,901
5,126,28,10,1,1,901
5,126,28,10,1,1,901
5,126,28,10,1,1,901
5,126,28,10,1,2,901
5,126,26,10,1,6,835
5,126,27,10,1,6,868
5,126,27,10,1,21,868
5,126,28,10,1,21,901
5,126,27,10,2,5,868
5,126,27,10,2,5,868
5,126,26,10,2,5,835
5,126,26,10,2,5,835
5,126,26,10,2,6,835
5,126,26,10,2,6,835
5,126,26,10,2,9,835
5,126,26,10,2,10,835
5,126,26,10,2,10,835
5,126,27,10,2,20,868
5,126,28,10,2,20,901
5,126,27,10,3,4,868
5,126,26,10,3,5,835
5,126,27,10,3,9,868
5,126,28,10,3,10,901
5,126,27,10,3,17,868
5,126,27,10,3,17,868
5,126,26,10,3,17,835
5,126,27,10,4,4,868
5,126,27,10,4,4,868
5,126,28,10,4,4,901
5,126,28,10,4,4,901
5,126,27,10,4,14,868
5,126,27,10,4,14,868
5,126,25,10,4,14,802
5,126,24,11,4,14,770
5,126,24,11,4,15,770
5,126,24,11,4,15,770
5,126,25,11,4,15,803
5,126,26,10,4,15,835
5,126,27,10,4,22,868
5,126,28,10,4,22,901
5,126,28,10,4,22,901
5,126,27,10,5,6,868
5,126,27,10,5,6,868
5,126,27,10,5,6,868
5,126,27,10,5,7,868
5,126,27,10,5,7,868
5,126,27,10,5,7,868
5,126,26,10,5,8,835
5,126,25,11,5,8,803
5,126,23,12,5,8,738
5,126,22,13,5,8,706
5,126,22,13,5,9,706
5,126,22,13,5,9,706
5,126,22,14,5,9,707
5,126,22,14,5,10,707
5,126,22,14,5,10,707
5,126,22,14,5,10,707
5,126,22,14,5,10,707
5,126,22,14,5,10,707
5,126,22,14,5,10,707
5,126,22,14,5,11,707
5,126,22,14,5,11,707
5,126,22,14,5,11,707
5,126,22,14,5,11,707
5,126,22,14,5,11,707
5,126,22,14,5,12,707
5,126,22,14,5,12,707
5,126,22,14,5,12,707
5,126,22,14,5,12,707
5,126,22,14,5,13,707
5,126,24,12,5,14,771
5,126,24,11,5,14,770
5,126,24,11,5,14,770
5,126,24,11,5,14,770
5,126,25,11,5,15,803
5,126,26,10,5,15,835
5,126,26,10,5,15,835
5,126,27,10,6,14,868
5,126,27,10,6,14,868
5,126,26,10,6,16,835
5,126,26,10,6,16,835
5,126,26,10,6,17,835
5,127,27,10,0,0,868
5,127,27,10,0,0,868
5,127,28,10,0,0,901
5,127,28,10,0,10,901
5,127,28,10,0,10,901
5,127,27,10,0,11,868
5,127,26,10,0,11,835
5,127,26,9,0,11,834
5,127,25,8,0,11,800
5,127,25,7,0,11,799
5,127,25,7,0,11,799
5,127,25,7,0,12,799
5,127,25,8,0,12,800
5,127,25,9,0,12,801
5,127,25,11,0,12,803
5,127,25,11,0,12,803
5,127,25,11,0,13,803
5,127,24,11,0,13,770
5,127,24,11,0,13,770
5,127,24,11,0,13,770
5,127,25,11,0,13,803
5,127,26,10,0,13,835
5,127,27,10,0,14,868
5,127,27,10,0,22,868
5,127,27,10,0,23,868
5,127,27,10,0,23,868
5,127,27,10,0,23,868
5,127,27,10,0,23,868
5,127,27,10,0,23,868
5,127,27,10,0,23,868
5,127,27,10,1,0,868
5,127,27,10,1,0,868
5,127,27,10,1,0,868
5,127,27,10,1,0,868
5,127,27,10,1,0,868
5,127,26,10,1,0,835
5,127,27,10,1,1,868
5,127,27,10,1,1,868
5,127,27,10,1,1,868
5,127,27,10,1,1,868
5,127,27,10,1,1,868
5,127,27,10,1,1,868
5,127,27,10,1,2,868
5,127,27,10,1,2,868
5,127,27,10,1,2,868
5,127,27,10,1,2,868
5,127,27,10,1,2,868
5,127,27,10,1,2,868
5,127,27,10,1,3,868
5,127,27,10,1,3,868
5,127,27,10,1,3,868
5,127,27,10,1,3,868
5,127,27,10,1,3,868
5,127,27,10,1,3,868
5,127,27,10,1,4,868
5,127,27,10,1,4,868
5,127,27,10,1,4,868
5,127,27,10,1,22,868
5,127,27,10,1,22,868
5,127,28,10,1,22,901
5,127,28,10,1,23,901
5,127,28,10,1,23,901
5,127,28,10,1,23,901
5,127,28,10,1,23,901
5,127,28,10,1,23,901
5,127,28,10,1,23,901
5,127,28,10,2,0,901
5,127,28,10,2,0,901
5,127,28,10,2,0,901
5,127,28,10,2,0,901
5,127,28,10,2,0,901
5,127,28,10,2,0,901
5,127,28,10,2,1,901
5,127,28,10,2,1,901
5,127,28,10,2,1,901
5,127,28,10,2,1,901
5,127,28,10,2,1,901
5,127,28,10,2,1,901
5,127,28,10,2,2,901
5,127,28,10,2,2,901
5,127,28,10,2,2,901
5,127,27,10,2,2,868
5,127,26,10,2,3,835
5,127,26,9,2,3,834
5,127,26,8,2,3,833
5,127,24,9,2,3,768
5,127,22,9,2,3,702
5,127,21,9,2,7,669
5,127,22,9,2,7,702
5,127,24,9,2,7,768
5,127,26,8,2,8,833
5,127,26,9,2,8,834
5,127,26,10,2,8,835
5,127,26,10,2,9,835
5,127,27,10,2,10,868
5,127,27,10,2,10,868
5,127,28,10,2,10,901
5,127,28,10,2,10,901
5,127,27,10,2,22,868
5,127,27,10,2,22,868
5,127,27,10,2,23,868
5,127,27,10,2,23,868
5,127,27,10,2,23,868
5,127,27,10,2,23,868
5,127,27,10,2,23,868
5,127,27,10,3,0,868
5,127,27,10,3,0,868
5,127,27,10,3,0,868
5,127,27,10,3,0,868
5,127,26,10,3,4,835
5,127,27,10,3,4,868
5,127,28,10,3,4,901
5,127,28,10,3,4,901
5,127,27,10,3,6,868
5,127,27,10,3,6,868
5,127,26,10,3,6,835
5,127,26,10,3,7,835
5,127,26,10,3,7,835
5,127,27,10,3,8,868
5,127,27,10,3,8,868
5,127,27,10,3,8,868
5,127,27,10,3,8,868
5,127,26,11,3,9,836
5,127,24,11,3,9,770
5,127,23,12,3,9,738
5,127,22,13,3,9,706
5,127,23,14,3,9,740
5,127,23,13,3,9,739
5,127,23,14,3,10,740
5,127,23,13,3,10,739
5,127,23,13,3,10,739
5,127,22,14,3,10,707
5,127,22,14,3,10,707
5,127,22,13,3,11,706
5,127,23,13,3,11,739
5,127,24,12,3,11,771
5,127,24,11,3,11,770
5,127,24,11,3,11,770
5,127,25,11,3,11,803
5,127,26,10,3,12,835
5,128,27,10,3,9,868
5,128,27,10,3,9,868
5,128,27,10,3,10,868
5,128,27,10,3,10,868
5,128,27,10,3,16,868
5,128,28,10,3,16,901
5,128,27,10,4,0,868
5,128,27,10,4,0,868
5,128,26,10,4,1,835
5,128,26,10,4,1,835
5,128,22,5,4,1,698
5,128,13,5,4,2,401
5,128,10,6,4,2,303
5,128,10,5,4,6,302
5,128,15,4,4,6,466
5,128,22,5,4,6,698
5,128,25,7,4,6,799
5,128,25,8,4,6,800
5,128,26,10,4,7,835
5,128,27,10,4,7,868
5,128,27,10,4,14,868
5,128,27,10,4,14,868
5,128,27,10,5,2,868
5,128,26,10,5,2,835
5,128,26,11,5,3,836
5,128,24,11,5,9,770
5,128,26,11,5,10,836
5,128,26,10,5,10,835
5,130,27,10,0,10,868
5,130,27,10,0,10,868
5,130,27,10,0,10,868
5,130,27,10,0,11,868
5,130,28,10,0,11,901
5,130,27,10,0,12,868
5,130,27,10,0,13,868
5,130,26,10,0,13,835
5,130,26,10,0,13,835
5,130,25,11,0,13,803
5,130,24,11,0,13,770
5,130,25,11,0,13,803
5,130,26,10,0,14,835
5,130,27,10,1,11,868
5,130,27,10,1,11,868
5,130,27,10,1,11,868
5,130,27,10,1,11,868
5,130,26,10,1,11,835
5,132,27,10,0,10,868
5,132,27,10,0,12,868
5,132,28,10,0,12,901
5,132,27,10,1,1,868
5,132,27,10,1,1,868
5,132,27,10,1,4,868
5,132,27,10,1,4,868
5,132,28,10,1,4,901
5,132,27,10,1,16,868
5,132,27,10,1,17,868
5,132,27,10,2,10,868
5,132,27,10,2,10,868
5,132,28,10,2,10,901
5,132,26,10,4,15,835
5,132,27,10,4,15,868
5,132,27,9,4,15,867
5,132,27,9,4,15,867
5,132,27,10,5,3,868
5,132,27,10,5,3,868
5,132,27,11,5,3,869
5,132,27,10,5,3,868
5,133,27,10,2,10,868
5,133,28,10,2,10,901
5,133,27,10,3,9,868
5,133,27,10,3,9,868
5,133,27,10,3,9,868
5,133,28,10,3,10,901
5,133,28,10,3,10,901
5,133,24,11,3,15,770
5,133,25,11,3,15,803
5,133,26,10,3,16,835
5,133,27,10,4,5,868
5,133,27,10,4,13,868
5,133,28,10,4,13,901
5,133,27,10,5,5,868
5,133,26,10,5,5,835
5,133,26,10,5,5,835
5,133,26,10,5,6,835
5,133,26,11,5,6,836
6,134,25,9,3,6,801
6,134,25,10,3,7,802
6,134,25,11,3,7,803
6,134,25,11,3,7,803
6,134,25,12,4,10,804
6,134,24,12,4,10,771
6,134,22,12,4,11,705
6,134,19,12,4,11,606
6,134,17,12,4,11,540
6,134,15,13,4,11,475
6,134,15,16,4,11,478
6,134,15,18,4,11,480
6,134,24,12,4,12,771
6,134,25,12,4,12,804
6,134,24,11,5,4,770
6,134,24,11,5,5,770
6,134,24,11,5,5,770
6,134,24,11,5,5,770
6,134,24,9,5,5,768
6,134,23,8,5,5,734
6,134,21,8,5,5,668
6,134,19,8,5,6,602
6,134,15,8,5,6,470
6,134,13,10,5,6,406
6,134,13,10,5,6,406
6,134,12,10,5,6,373
6,134,13,10,5,8,406
6,134,13,11,5,8,407
6,134,14,13,5,9,442
6,134,15,14,5,9,476
6,134,17,14,5,9,542
6,134,18,14,5,9,575
6,134,19,14,5,9,608
6,134,20,13,5,9,640
6,134,23,12,5,10,738
6,134,23,11,5,10,737
6,134,24,11,5,10,770
6,134,24,11,5,10,770
6,134,24,11,5,11,770
6,134,25,12,5,11,804
6,134,24,12,5,12,771
6,134,24,12,5,12,771
6,134,24,12,5,12,771
6,134,25,11,5,12,803
6,135,24,12,2,7,771
6,135,24,12,2,7,771
6,135,25,12,2,7,804
6,135,25,12,2,11,804
6,135,25,11,2,12,803
6,135,25,11,2,12,803
6,135,24,12,3,5,771
6,135,25,11,3,6,803
6,135,24,11,3,6,770
6,135,23,12,3,6,738
6,135,23,11,3,6,737
6,135,23,11,3,7,737
6,135,23,12,3,8,738
6,135,24,11,3,8,770
6,135,24,11,3,8,770
6,135,25,12,3,8,804
6,135,25,11,5,0,803
6,135,30,9,5,0,966
6,135,33,9,5,9,1065
6,135,32,10,5,9,1033
6,135,31,10,5,9,1000
6,135,30,11,5,9,968
6,135,30,11,5,9,968
6,135,28,12,5,10,903
6,135,25,12,5,10,804
6,135,25,12,5,10,804
6,135,25,11,5,10,803
6,135,25,11,5,10,803
6,135,25,11,5,11,803
6,136,25,12,2,0,804
6,136,25,12,2,0,804
6,136,25,12,2,0,804
6,136,25,12,2,0,804
6,136,25,12,2,1,804
6,136,25,12,2,1,804
6,136,25,12,2,1,804
6,136,25,12,2,1,804
6,136,25,12,2,1,804
6,136,24,12,2,5,771
6,136,24,12,2,6,771
6,136,25,12,2,7,804
6,136,25,12,2,7,804
6,136,25,12,2,8,804
6,136,25,12,2,8,804
6,136,25,12,2,8,804
6,136,25,12,2,8,804
6,136,25,12,2,8,804
6,136,25,12,2,8,804
6,136,25,12,2,9,804
6,136,25,12,2,11,804
6,136,25,12,2,11,804
6,136,25,12,2,11,804
6,136,25,11,3,3,803
6,136,25,12,3,4,804
6,136,24,12,3,5,771
6,136,23,11,3,6,737
6,136,23,11,3,6,737
6,136,23,12,3,6,738
6,136,23,11,3,6,737
6,136,24,11,3,6,770
6,136,25,11,3,6,803
6,136,25,11,3,7,803
6,136,25,12,3,7,804
6,136,24,12,3,7,771
6,136,22,13,3,7,706
6,136,21,14,3,7,674
6,136,16,13,3,8,508
6,136,15,12,3,8,474
6,136,13,12,3,8,408
6,136,13,12,3,8,408
6,136,13,12,3,8,408
6,136,14,12,3,9,441
6,136,16,12,3,9,507
6,136,16,13,3,9,508
6,136,24,11,3,10,770
6,136,24,11,3,10,770
6,136,25,11,3,11,803
6,136,25,11,5,12,803
6,136,25,11,5,12,803
6,136,25,12,6,6,804
6,136,24,12,6,6,771
6,136,23,10,6,6,736
6,136,22,8,6,6,701
6,136,19,8,6,6,602
6,136,18,8,6,6,569
6,136,16,8,6,7,503
6,136,13,8,6,7,404
6,136,12,7,6,7,370
6,136,11,6,6,7,336
6,136,11,6,6,7,336
6,136,11,6,6,7,336
6,136,11,6,6,8,336
6,136,12,10,6,8,373
6,136,15,19,6,8,481
6,136,17,20,6,8,548
6,136,17,19,6,8,547
6,136,24,12,6,9,771
6,136,24,12,6,9,771
6,136,25,11,6,9,803
6,136,25,12,6,16,804
6,136,25,12,6,16,804
6,137,24,11,0,11,770
6,137,24,11,0,12,770
6,137,25,12,0,12,804
6,137,25,12,0,12,804
6,137,25,12,2,10,804
6,137,25,12,2,10,804
6,137,25,12,2,10,804
6,137,25,12,2,10,804
6,137,25,12,2,10,804
6,137,25,12,2,10,804
6,137,25,12,2,11,804
6,137,25,12,2,11,804
6,137,25,12,2,11,804
6,137,25,12,2,11,804
6,137,25,12,2,11,804
6,137,25,12,2,11,804
6,137,24,11,2,15,770
6,137,24,11,2,15,770
6,137,24,10,2,16,769
6,137,24,10,2,16,769
6,137,24,10,2,21,769
6,137,25,10,2,22,802
6,137,25,11,2,22,803
6,137,25,11,2,22,803
6,137,25,11,3,3,803
6,137,25,11,3,3,803
6,137,24,10,3,3,769
6,137,25,11,3,3,803
6,137,25,11,3,3,803
6,137,25,11,3,4,803
6,137,25,11,3,4,803
6,137,25,11,3,4,803
6,137,24,12,3,4,771
6,137,21,12,4,9,672
6,137,21,12,4,10,672
6,137,22,11,4,10,704
6,137,22,12,4,10,705
6,137,22,11,4,10,704
6,137,22,11,4,10,704
6,137,22,11,4,10,704
6,137,21,12,4,11,672
6,137,21,12,4,11,672
6,137,21,12,4,11,672
6,137,25,11,4,11,803
6,137,31,8,4,11,998
6,137,29,9,4,14,933
6,137,21,12,4,14,672
6,137,21,12,4,14,672
6,137,22,12,4,15,705
6,137,24,11,4,15,770
6,137,24,11,4,15,770
6,137,25,12,6,6,804
6,137,25,11,6,6,803
6,137,25,11,6,6,803
6,137,25,11,6,6,803
6,137,25,11,6,6,803
6,137,25,11,6,7,803
6,138,25,11,0,10,803
6,138,24,11,0,11,770
6,138,24,11,0,11,770
6,138,24,12,0,11,771
6,138,25,12,1,15,804
6,138,25,12,1,15,804
6,138,25,12,2,0,804
6,138,25,12,2,0,804
6,138,25,12,2,0,804
6,138,25,12,2,0,804
6,138,25,12,2,11,804
6,138,25,11,2,11,803
6,138,25,11,2,11,803
6,138,24,12,2,12,771
6,138,25,11,3,7,803
6,138,25,11,3,7,803
6,138,25,12,3,7,804
6,138,25,11,3,7,803
6,138,24,12,3,13,771
6,138,24,12,3,13,771
6,138,17,20,3,14,548
6,138,15,19,3,14,481
6,138,10,8,3,15,305
6,138,3,6,3,15,72
6,138,2,7,6,11,40
6,138,9,5,6,12,269
6,138,11,6,6,12,336
6,138,11,6,6,12,336
6,138,12,8,6,12,371
6,138,14,8,6,12,437
6,138,18,8,6,12,569
6,138,21,8,6,13,668
6,138,23,10,6,13,736
6,138,24,12,6,13,771
6,138,25,12,6,13,804
6,138,25,11,6,13,803
6,138,25,11,6,16,803
6,138,25,11,6,16,803
6,138,25,11,6,16,803
6,138,25,11,6,17,803
6,138,25,11,6,17,803
6,138,25,11,6,17,803
6,138,25,11,6,17,803
6,138,25,11,6,17,803
6,138,25,11,6,17,803
6,138,25,11,6,18,803
6,138,25,11,6,18,803
6,138,25,11,6,18,803
6,138,25,11,6,18,803
6,138,25,11,6,19,803
6,138,25,11,6,19,803
6,138,25,11,6,19,803
6,138,25,11,6,19,803
6,138,25,11,6,19,803
6,138,25,11,6,20,803
6,138,25,11,6,20,803
6,138,25,11,6,20,803
6,138,25,11,6,20,803
6,138,25,11,6,20,803
6,138,25,11,6,21,803
6,138,25,11,6,21,803
6,138,25,11,6,21,803
6,138,25,11,6,21,803
6,138,25,12,6,21,804
6,138,25,12,6,21,804
6,138,25,12,6,22,804
6,138,25,12,6,22,804
6,138,25,11,6,22,803
6,138,25,12,6,22,804
6,138,25,11,6,22,803
6,138,25,11,6,23,803
7,140,24,11,0,0,770
7,140,24,11,0,1,770
7,140,25,12,0,1,804
7,140,25,12,0,1,804
7,140,24,12,0,6,771
7,140,25,12,0,6,804
7,140,25,12,0,9,804
7,140,25,11,0,9,803
7,140,25,11,0,10,803
7,140,25,11,0,10,803
7,140,24,11,0,10,770
7,140,24,11,0,10,770
7,140,24,12,0,10,771
7,140,24,12,0,11,771
7,140,24,12,0,13,771
7,140,25,12,0,13,804
7,140,25,12,0,13,804
7,140,25,12,0,13,804
7,140,24,11,1,0,770
7,140,24,11,1,0,770
7,140,24,11,1,0,770
7,140,25,10,1,0,802
7,140,25,7,1,1,799
7,140,23,5,1,1,731
7,140,20,4,1,1,631
7,140,17,4,1,1,532
7,140,14,4,1,1,433
7,140,12,1,1,1,364
7,140,13,3,1,7,399
7,140,15,7,1,7,469
7,140,17,8,1,7,536
7,140,20,8,1,7,635
7,140,23,9,1,7,735
7,140,23,11,1,7,737
7,140,25,12,1,8,804
7,140,25,12,1,8,804
7,140,25,12,1,16,804
7,140,24,11,1,16,770
7,140,25,11,2,0,803
7,140,25,11,2,1,803
7,140,25,12,2,1,804
7,140,25,11,2,4,803
7,140,24,11,2,4,770
7,140,24,11,2,7,770
7,140,25,11,2,7,803
7,140,25,11,2,7,803
7,140,25,12,2,7,804
7,140,25,12,2,7,804
7,140,25,12,2,7,804
7,140,24,12,2,9,771
7,140,25,11,2,9,803
7,140,24,11,2,10,770
7,140,24,11,2,10,770
7,140,24,11,2,10,770
7,140,24,12,2,10,771
7,140,24,12,2,10,771
7,140,24,12,2,10,771
7,140,24,12,2,11,771
7,140,24,12,2,11,771
7,140,24,12,2,11,771
7,140,24,12,2,11,771
7,140,24,12,2,11,771
7,140,24,12,2,11,771
7,140,25,12,2,12,804
7,140,25,12,2,12,804
7,140,25,12,2,12,804
7,140,25,12,2,12,804
7,140,25,12,2,12,804
7,140,25,12,2,12,804
7,140,25,12,2,13,804
7,140,25,12,2,13,804
7,140,25,12,2,13,804
7,140,25,12,2,13,804
7,140,25,12,2,13,804
7,140,25,12,2,15,804
7,140,25,11,2,15,803
7,140,25,12,3,9,804
7,140,25,11,3,9,803
7,140,24,11,3,10,770
7,140,24,11,3,10,770
7,140,24,11,3,10,770
7,140,24,12,3,10,771
7,140,24,12,3,12,771
7,140,25,12,3,12,804
7,140,24,12,3,16,771
7,140,25,12,4,3,804
7,140,24,12,4,3,771
7,140,24,12,4,3,771
7,140,24,11,4,4,770
7,140,24,11,4,4,770
7,140,24,11,4,4,770
7,140,24,11,4,4,770
7,140,24,11,4,6,770
7,140,24,11,4,6,770
7,140,25,11,4,6,803
7,140,25,11,4,6,803
7,140,25,12,4,6,804
7,140,25,12,4,7,804
7,140,25,12,4,11,804
7,140,24,12,4,11,771
7,140,23,14,4,11,740
7,140,22,14,4,11,707
7,140,22,14,4,12,707
7,140,22,14,4,12,707
7,140,22,14,4,12,707
7,140,22,14,4,14,707
7,140,22,14,4,14,707
7,140,22,14,4,14,707
7,140,22,14,4,14,707
7,140,23,14,4,14,740
7,140,24,14,4,14,773
7,140,24,12,4,15,771
7,140,24,12,4,15,771
7,140,25,12,4,15,804
7,140,24,11,6,1,770
7,140,25,12,6,2,804
7,140,25,10,6,2,802
7,140,25,10,6,2,802
7,140,25,10,6,2,802
7,140,25,10,6,2,802
7,140,25,10,6,3,802
7,140,25,10,6,3,802
7,140,26,10,6,4,835
7,140,26,11,6,5,836
7,140,25,12,6,5,804
7,140,25,12,6,10,804
7,140,25,12,6,10,804
7,140,25,11,6,10,803
7,140,25,11,6,10,803
7,140,25,11,6,11,803
7,140,25,11,6,11,803
7,140,25,11,6,11,803
7,140,25,11,6,11,803
7,140,25,11,6,11,803
7,140,24,11,6,11,770
7,140,24,11,6,12,770
7,140,24,11,6,12,770
7,140,24,11,6,12,770
7,140,24,9,6,12,768
7,140,24,11,6,13,770
7,140,25,11,6,13,803
7,140,25,12,6,13,804
7,141,24,11,0,9,770
7,141,25,11,0,9,803
7,141,25,11,0,9,803
7,141,25,11,0,9,803
7,141,25,11,0,10,803
7,141,25,11,0,10,803
7,141,25,11,0,10,803
7,141,25,11,0,10,803
7,141,25,11,0,10,803
7,141,25,11,0,10,803
7,141,25,11,0,11,803
7,141,25,11,0,11,803
7,141,24,12,0,11,771
7,141,24,12,0,11,771
7,141,25,11,0,11,803
7,141,24,11,0,13,770
7,141,24,11,0,13,770
7,141,24,11,0,13,770
7,141,24,12,0,13,771
7,141,24,12,0,16,771
7,141,24,11,0,16,770
7,141,24,11,0,16,770
7,141,25,12,1,2,804
7,141,24,12,1,3,771
7,141,24,11,1,3,770
7,141,24,10,1,3,769
7,141,24,8,1,3,767
7,141,28,5,1,3,896
7,141,31,3,1,3,993
7,141,32,2,1,9,1025
7,141,32,6,1,9,1029
7,141,31,9,1,9,999
7,141,30,10,1,9,967
7,141,29,12,1,10,936
7,141,26,12,1,10,837
7,141,25,12,1,10,804
7,141,25,11,1,10,803
7,141,25,11,1,10,803
7,141,25,12,1,10,804
7,141,25,12,1,11,804
7,141,25,12,1,11,804
7,141,25,12,1,11,804
7,141,25,12,1,11,804
7,141,25,12,1,11,804
7,141,25,12,1,11,804
7,141,25,12,1,12,804
7,141,25,12,2,11,804
7,141,25,12,2,12,804
7,141,25,12,2,13,804
7,141,25,12,2,14,804
7,141,25,12,2,14,804
7,141,24,11,2,14,770
7,141,25,12,2,15,804
7,141,25,11,2,15,803
7,141,25,11,2,15,803
7,141,25,11,2,15,803
7,141,25,11,2,15,803
7,141,25,11,2,15,803
7,141,24,11,2,16,770
7,141,24,11,2,16,770
7,141,24,11,2,16,770
7,141,24,11,2,16,770
7,141,24,11,2,16,770
7,141,24,11,2,16,770
7,141,24,11,2,17,770
7,141,24,11,2,21,770
7,141,24,11,2,22,770
7,141,24,12,2,22,771
7,141,24,11,3,1,770
7,141,24,12,3,1,771
7,141,25,12,3,4,804
7,141,25,12,3,4,804
7,141,24,12,3,9,771
7,141,24,12,3,9,771
7,141,24,12,3,9,771
7,141,24,12,3,10,771
7,141,24,11,3,10,770
7,141,24,11,3,10,770
7,141,24,11,3,10,770
7,141,25,11,3,10,803
7,141,25,11,3,11,803
7,141,25,11,3,11,803
7,141,25,11,3,11,803
7,141,24,11,3,11,770
7,141,24,11,3,12,770
7,141,25,12,3,12,804
7,141,25,12,3,12,804
7,141,24,11,4,1,770
7,141,24,12,4,1,771
7,141,25,12,4,4,804
7,141,25,12,4,4,804
7,141,25,11,4,4,803
7,141,25,12,4,4,804
7,141,24,11,4,10,770
7,141,24,11,4,11,770
7,141,24,12,4,11,771
7,141,25,12,4,11,804
7,141,25,12,4,11,804
7,141,25,12,4,12,804
7,141,25,12,4,23,804
7,141,24,12,5,0,771
